device_id,country,first_game_ver,game_ver_num,network_name,demographic,play_time,days_since_release
07632B0708D8ED7B27189680AB3,BR,0.11.0,110,network A,unknown,64.13524772,5
07632B0708D8ED7B27189680AB3,BR,0.11.0,110,network A,unknown,64.13524772,4
07632B0708D8ED7B27189680AB3,BR,0.11.0,110,network A,unknown,64.13524772,3
07632B1008D8F04AD80A53B2333,BR,0.11.0,110,network A,F 18-24,32.40370349,7
07632B4308D8EE39DCFF8AF8453,BR,0.11.0,110,network A,unknown,28.48982274,7
07632B4308D8EE39DCFF8AF8453,BR,0.11.0,110,network A,unknown,28.48982274,6
07632B4308D8EE39DCFF8AF8453,BR,0.11.0,110,network A,unknown,28.48982274,5
07632B4308D8EE39DCFF8AF8453,BR,0.11.0,110,network A,unknown,28.48982274,4
07632BA808D8EE4882ED4E88D34,BR,0.11.0,110,network A,unknown,30.82207001,7
07632BA808D8EE4882ED4E88D34,BR,0.11.0,110,network A,unknown,30.82207001,6
07632BA808D8EE4882ED4E88D34,BR,0.11.0,110,network A,unknown,30.82207001,5
07632BA808D8EE4882ED4E88D34,BR,0.11.0,110,network A,unknown,30.82207001,4
07632BB708D8EE04E103718A587,BR,0.11.0,110,network C,F 25-34,31.93743885,7
07632BB708D8EE04E103718A587,BR,0.11.0,110,network C,F 25-34,31.93743885,6
07632BB708D8EE04E103718A587,BR,0.11.0,110,network C,F 25-34,31.93743885,5
07632BB708D8EE04E103718A587,BR,0.11.0,110,network C,F 25-34,31.93743885,4
07632BC408D8EE171DBDA70A988,BR,0.11.0,110,network A,unknown,14.2010563,7
07632BC408D8EE171DBDA70A988,BR,0.11.0,110,network A,unknown,14.2010563,6
07632BC408D8EE171DBDA70A988,BR,0.11.0,110,network A,unknown,14.2010563,5
07632BC408D8EE171DBDA70A988,BR,0.11.0,110,network A,unknown,14.2010563,4
07632BCA08D8EEEBD7DFFCD01FF,CA,0.11.0,110,network A,F 18-24,37.23801821,7
07632BCA08D8EEEBD7DFFCD01FF,CA,0.11.0,110,network A,F 18-24,37.23801821,6
07632BCA08D8EEEBD7DFFCD01FF,CA,0.11.0,110,network A,F 18-24,37.23801821,5
07632C0308D8ED8BE554F412B2E,CA,0.11.0,110,network A,unknown,97.03092291,7
07632C0308D8ED8BE554F412B2E,CA,0.11.0,110,network A,unknown,97.03092291,6
07632C0308D8ED8BE554F412B2E,CA,0.11.0,110,network A,unknown,97.03092291,5
07632C0308D8ED8BE554F412B2E,CA,0.11.0,110,network A,unknown,97.03092291,4
07632C0308D8ED8BE554F412B2E,CA,0.11.0,110,network A,unknown,94.67486467,3
07632C4208D8EF03A386674AF23,CA,0.11.0,110,network A,unknown,52.31319145,7
07632C4208D8EF03A386674AF23,CA,0.11.0,110,network A,unknown,52.31319145,6
07632C4208D8EF03A386674AF23,CA,0.11.0,110,network A,unknown,52.31319145,5
07632C8F08D8EF5B6112F736322,CA,0.11.0,110,network A,unknown,48.02780445,7
07632C8F08D8EF5B6112F736322,CA,0.11.0,110,network A,unknown,48.02780445,6
07632C9808D8EFA74A8DB8383E9,CA,0.11.0,110,network A,F 18-24,48.39080491,7
07632C9808D8EFA74A8DB8383E9,CA,0.11.0,110,network A,F 18-24,48.39080491,6
07632D5D08D8EED39903F51AA53,CA,0.11.0,110,network A,unknown,44.3094798,7
07632D5D08D8EED39903F51AA53,CA,0.11.0,110,network A,unknown,44.3094798,6
07632D5D08D8EED39903F51AA53,CA,0.11.0,110,network A,unknown,44.3094798,5
07632D7708D8EEE05D241A18492,CA,0.11.0,110,network C,F 25-34,154.0941271,7
07632D7708D8EEE05D241A18492,CA,0.11.0,110,network C,F 25-34,114.1636107,6
07632D7708D8EEE05D241A18492,CA,0.11.0,110,network C,F 25-34,58.99152482,5
07632EA308D8EDF0E2D19A5ABF8,CA,0.11.0,110,network C,F 25-34,91.32360045,7
07632EA308D8EDF0E2D19A5ABF8,CA,0.11.0,110,network C,F 25-34,89.58236434,6
07632EA308D8EDF0E2D19A5ABF8,CA,0.11.0,110,network C,F 25-34,37.94733192,5
07632EA308D8EDF0E2D19A5ABF8,CA,0.11.0,110,network C,F 25-34,37.94733192,4
07632EAD08D8EF214F734E700FE,CA,0.11.0,110,network A,F 18-24,25.94860305,7
07632EAD08D8EF214F734E700FE,CA,0.11.0,110,network A,F 18-24,25.94860305,6
07632F8D08D8EEE9D0998E981B6,CA,0.11.0,110,network A,F 18-24,67.55242409,7
07632F8D08D8EEE9D0998E981B6,CA,0.11.0,110,network A,F 18-24,67.55242409,6
07632F8D08D8EEE9D0998E981B6,CA,0.11.0,110,network A,F 18-24,67.55242409,5
076331F508D8EE3C77D8F710EB0,CA,0.11.0,110,network A,unknown,137.7134707,7
076331F508D8EE3C77D8F710EB0,CA,0.11.0,110,network A,unknown,129.6791039,6
076331F508D8EE3C77D8F710EB0,CA,0.11.0,110,network A,unknown,129.6791039,5
076331F508D8EE3C77D8F710EB0,CA,0.11.0,110,network A,unknown,65.67594689,4
0763322608D8EFC6313A26A4E6A,CA,0.11.0,110,network A,unknown,64.70448207,7
0763322608D8EFC6313A26A4E6A,CA,0.11.0,110,network A,unknown,64.70448207,6
0763324708D8EEACD8E55B3C3A6,CA,0.11.0,110,network A,unknown,36.9685001,7
0763324708D8EEACD8E55B3C3A6,CA,0.11.0,110,network A,unknown,36.9685001,6
0763324708D8EEACD8E55B3C3A6,CA,0.11.0,110,network A,unknown,36.9685001,5
0763325A08D8EE3107B2BA1CFAD,CA,0.11.0,110,network A,unknown,88.82567196,7
0763325A08D8EE3107B2BA1CFAD,CA,0.11.0,110,network A,unknown,88.82567196,6
0763325A08D8EE3107B2BA1CFAD,CA,0.11.0,110,network A,unknown,87.27353551,5
0763325A08D8EE3107B2BA1CFAD,CA,0.11.0,110,network A,unknown,87.27353551,4
0763326108D8EF5FD25C2C7E2BD,CA,0.11.0,110,network A,F 18-24,25.23232054,7
0763326108D8EF5FD25C2C7E2BD,CA,0.11.0,110,network A,F 18-24,25.23232054,6
076333E708D8F047389552A80BA,CA,0.11.0,110,network C,F 25-34,32.86335345,7
076333ED08D8EFBB19456E601D9,CA,0.11.0,110,network D,F 18-24,8.94427191,7
076333ED08D8EFBB19456E601D9,CA,0.11.0,110,network D,F 18-24,8.94427191,6
0763343508D8EE28DAA139ACAD1,CA,0.11.0,110,network C,F 25-34,68.25195968,7
0763343508D8EE28DAA139ACAD1,CA,0.11.0,110,network C,F 25-34,68.25195968,6
0763343508D8EE28DAA139ACAD1,CA,0.11.0,110,network C,F 25-34,68.25195968,5
0763343508D8EE28DAA139ACAD1,CA,0.11.0,110,network C,F 25-34,68.25195968,4
076334B008D8EECF75B8E600341,CA,0.11.0,110,network A,unknown,78.74007874,7
076334B008D8EECF75B8E600341,CA,0.11.0,110,network A,unknown,77.84600182,6
076334B008D8EECF75B8E600341,CA,0.11.0,110,network A,unknown,35.4495416,5
0763352E08D8EF83061AFA7CB15,CA,0.11.0,110,network C,F 25-34,75.24406953,7
0763352E08D8EF83061AFA7CB15,CA,0.11.0,110,network C,F 25-34,62.15569161,6
0763356408D8EE41B56108668A5,CA,0.11.0,110,network A,unknown,34.88079701,7
0763356408D8EE41B56108668A5,CA,0.11.0,110,network A,unknown,34.88079701,6
0763356408D8EE41B56108668A5,CA,0.11.0,110,network A,unknown,34.88079701,5
0763356408D8EE41B56108668A5,CA,0.11.0,110,network A,unknown,34.88079701,4
076335A908D8EEE67420A10E9B9,CA,0.11.0,110,network A,unknown,113.48273,7
076335A908D8EEE67420A10E9B9,CA,0.11.0,110,network A,unknown,113.48273,6
076335A908D8EEE67420A10E9B9,CA,0.11.0,110,network A,unknown,85.42054788,5
076335AD08D8EEB89B744D604A3,CA,0.11.0,110,network E,F 18-24,113.5488001,7
076335AD08D8EEB89B744D604A3,CA,0.11.0,110,network E,F 18-24,113.5488001,6
076335AD08D8EEB89B744D604A3,CA,0.11.0,110,network E,F 18-24,82.73451517,5
076335B908D8EF6CF42B09447B1,CA,0.11.0,110,network A,F 18-24,101.1269994,7
076335B908D8EF6CF42B09447B1,CA,0.11.0,110,network A,F 18-24,94.58683841,6
076336B708D8EF072A413276644,CA,0.11.0,110,network A,unknown,19.40798805,7
076336B708D8EF072A413276644,CA,0.11.0,110,network A,unknown,19.40798805,6
076336B708D8EF072A413276644,CA,0.11.0,110,network A,unknown,19.40798805,5
076338A708D8EE4CAF166324515,CA,0.11.0,110,network A,unknown,60.36000331,7
076338A708D8EE4CAF166324515,CA,0.11.0,110,network A,unknown,60.36000331,6
076338A708D8EE4CAF166324515,CA,0.11.0,110,network A,unknown,60.36000331,5
076338A708D8EE4CAF166324515,CA,0.11.0,110,network A,unknown,60.36000331,4
0763392608D8EEEF7C82263E208,CA,0.11.0,110,network C,F 25-34,74.02702209,7
0763392608D8EEEF7C82263E208,CA,0.11.0,110,network C,F 25-34,74.02702209,6
0763392608D8EEEF7C82263E208,CA,0.11.0,110,network C,F 25-34,64.84597135,5
076339BA08D8EE9115484042ED0,GB,0.11.0,110,network A,unknown,12.38264915,7
076339BA08D8EE9115484042ED0,GB,0.11.0,110,network A,unknown,12.38264915,6
076339BA08D8EE9115484042ED0,GB,0.11.0,110,network A,unknown,12.38264915,5
076339CA08D8EF6003195E541DD,AU,0.11.0,110,network C,F 25-34,71.34423593,7
076339CA08D8EF6003195E541DD,AU,0.11.0,110,network C,F 25-34,28.80972058,6
076339CA08D8EF6003195E541DD,AU,0.11.0,110,network C,F 25-34,28.80972058,5
07633A1308D8EEC1B716012CC30,GB,0.11.0,110,network A,unknown,75.96051606,7
07633A1308D8EEC1B716012CC30,GB,0.11.0,110,network A,unknown,75.96051606,6
07633A1308D8EEC1B716012CC30,GB,0.11.0,110,network A,unknown,75.96051606,5
07633A7208D8EEF4ADCFF270167,GB,0.11.0,110,network C,F 25-34,68.30080527,7
07633A7208D8EEF4ADCFF270167,GB,0.11.0,110,network C,F 25-34,68.30080527,6
07633A7208D8EEF4ADCFF270167,GB,0.11.0,110,network C,F 25-34,68.30080527,5
07633AE308D8F08339F7A71830E,GB,0.11.0,110,network A,F 18-24,73.76767585,7
07633B5108D8EEA94AB060940EE,GB,0.11.0,110,network A,unknown,73.07530363,7
07633B5108D8EEA94AB060940EE,GB,0.11.0,110,network A,unknown,73.07530363,6
07633B5108D8EEA94AB060940EE,GB,0.11.0,110,network A,unknown,69.0651866,5
07633B6608D8EF337A71791E458,GB,0.11.0,110,network A,unknown,106.9345594,7
07633B6608D8EF337A71791E458,GB,0.11.0,110,network A,unknown,106.9345594,6
07633D5208D8ED82A91C57D2495,GB,0.11.0,110,network A,unknown,68.19090848,7
07633D5208D8ED82A91C57D2495,GB,0.11.0,110,network A,unknown,68.19090848,6
07633D5208D8ED82A91C57D2495,GB,0.11.0,110,network A,unknown,68.19090848,5
07633D5208D8ED82A91C57D2495,GB,0.11.0,110,network A,unknown,68.19090848,4
07633D5208D8ED82A91C57D2495,GB,0.11.0,110,network A,unknown,68.19090848,3
07633D7708D8EE2C2FFBAC4048B,GB,0.11.0,110,network C,F 25-34,79.37253933,7
07633D7708D8EE2C2FFBAC4048B,GB,0.11.0,110,network C,F 25-34,79.37253933,6
07633D7708D8EE2C2FFBAC4048B,GB,0.11.0,110,network C,F 25-34,79.37253933,5
07633D7708D8EE2C2FFBAC4048B,GB,0.11.0,110,network C,F 25-34,79.37253933,4
07633E7508D8EF59AFF1B15A020,CA,0.11.0,110,network C,F 25-34,62.32976817,7
07633E7508D8EF59AFF1B15A020,CA,0.11.0,110,network C,F 25-34,62.32976817,6
07633F2708D8EFD8B8F6A33A94B,NZ,0.11.0,110,network A,F 18-24,57.09640969,7
07633F2708D8EFD8B8F6A33A94B,NZ,0.11.0,110,network A,F 18-24,53.94441584,6
0763400008D8EEE2A4451152CC5,GB,0.11.0,110,network A,unknown,74.63243263,7
0763400008D8EEE2A4451152CC5,GB,0.11.0,110,network A,unknown,74.63243263,6
0763400008D8EEE2A4451152CC5,GB,0.11.0,110,network A,unknown,73.23475951,5
0763400E08D8EFDCEE1FA35ADFE,GB,0.11.0,110,network A,unknown,40.68169121,7
0763400E08D8EFDCEE1FA35ADFE,GB,0.11.0,110,network A,unknown,40.68169121,6
0763403808D8ED9AF400A718706,GB,0.11.0,110,network A,unknown,32.83793538,7
0763403808D8ED9AF400A718706,GB,0.11.0,110,network A,unknown,32.83793538,6
0763403808D8ED9AF400A718706,GB,0.11.0,110,network A,unknown,32.83793538,5
0763403808D8ED9AF400A718706,GB,0.11.0,110,network A,unknown,32.83793538,4
076340C308D8ED7987F46D00613,FR,0.11.0,110,network A,unknown,33.41661264,7
076340C308D8ED7987F46D00613,FR,0.11.0,110,network A,unknown,33.41661264,6
076340C308D8ED7987F46D00613,FR,0.11.0,110,network A,unknown,33.41661264,5
076340C308D8ED7987F46D00613,FR,0.11.0,110,network A,unknown,33.41661264,4
076340C308D8ED7987F46D00613,FR,0.11.0,110,network A,unknown,33.41661264,3
076340CD08D8EE13D5302AA636B,FR,0.11.0,110,network A,unknown,83.47652365,7
076340CD08D8EE13D5302AA636B,FR,0.11.0,110,network A,unknown,83.47652365,6
076340CD08D8EE13D5302AA636B,FR,0.11.0,110,network A,unknown,83.47652365,5
076340CD08D8EE13D5302AA636B,FR,0.11.0,110,network A,unknown,58.62311831,4
076341E508D8F06837A1D4D6B56,FR,0.11.0,110,network A,unknown,41.47288271,7
0763421E08D8EEE9980A452C594,FR,0.11.0,110,network A,unknown,27.5680975,7
0763421E08D8EEE9980A452C594,FR,0.11.0,110,network A,unknown,27.5680975,6
0763421E08D8EEE9980A452C594,FR,0.11.0,110,network A,unknown,27.5680975,5
0763426108D8EF75BA76B3204D3,FR,0.11.0,110,network A,unknown,78.46445055,7
0763426108D8EF75BA76B3204D3,FR,0.11.0,110,network A,unknown,78.46445055,6
0763429F08D8EFB388C72F1A019,FR,0.11.0,110,network A,F 18-24,82.12794896,7
0763429F08D8EFB388C72F1A019,FR,0.11.0,110,network A,F 18-24,82.12794896,6
076342CF08D8EEA53188AE22A2E,FR,0.11.0,110,network C,F 25-34,2.886173938,7
076342CF08D8EEA53188AE22A2E,FR,0.11.0,110,network C,F 25-34,2.886173938,6
076342CF08D8EEA53188AE22A2E,FR,0.11.0,110,network C,F 25-34,2.886173938,5
076342E108D8EEDE0950618219F,FR,0.11.0,110,network A,unknown,130.3137368,7
076342E108D8EEDE0950618219F,FR,0.11.0,110,network A,unknown,123.0853363,6
076342E108D8EEDE0950618219F,FR,0.11.0,110,network A,unknown,105.3090689,5
076343A308D8EF1FC87958A2BA5,FR,0.11.0,110,network A,F 18-24,110.5591697,7
076343A308D8EF1FC87958A2BA5,FR,0.11.0,110,network A,F 18-24,44.79587035,6
076343A308D8EF1FC87958A2BA5,FR,0.11.0,110,network A,F 18-24,42.93401915,5
0763446108D8F045915BAD9E95E,FR,0.11.0,110,network E,F 18-24,67.50311104,7
0763466908D8EF1FEBF8DD3446A,FR,0.11.0,110,network A,unknown,35.77708764,7
0763466908D8EF1FEBF8DD3446A,FR,0.11.0,110,network A,unknown,35.77708764,6
0763466908D8EF1FEBF8DD3446A,FR,0.11.0,110,network A,unknown,35.77708764,5
076346DA08D8EF1FC881983C1B5,FR,0.11.0,110,network A,unknown,18.30300522,7
076346DA08D8EF1FC881983C1B5,FR,0.11.0,110,network A,unknown,18.30300522,6
076346DA08D8EF1FC881983C1B5,FR,0.11.0,110,network A,unknown,18.30300522,5
0763483408D8EF6271EEB6ECAD7,FR,0.11.0,110,network A,unknown,80.53986591,7
0763483408D8EF6271EEB6ECAD7,FR,0.11.0,110,network A,unknown,80.53986591,6
0763483C08D8EFE2C10098ECBE4,FR,0.11.0,110,network E,F 18-24,45.89847492,7
0763483C08D8EFE2C10098ECBE4,FR,0.11.0,110,network E,F 18-24,45.89847492,6
0763485808D8EE3EF06AA2EEA8A,FR,0.11.0,110,network A,unknown,138.5941196,7
0763485808D8EE3EF06AA2EEA8A,FR,0.11.0,110,network A,unknown,129.2026703,6
0763485808D8EE3EF06AA2EEA8A,FR,0.11.0,110,network A,unknown,129.2026703,5
0763485808D8EE3EF06AA2EEA8A,FR,0.11.0,110,network A,unknown,93.16651759,4
0763493108D8EEE6FD2D669ECDB,FR,0.11.0,110,network A,unknown,20.65599187,7
0763493108D8EEE6FD2D669ECDB,FR,0.11.0,110,network A,unknown,20.65599187,6
0763493108D8EEE6FD2D669ECDB,FR,0.11.0,110,network A,unknown,20.65599187,5
07634A7708D8EF76D61641BCF79,FR,0.11.0,110,network E,F 18-24,25.69046516,7
07634A7708D8EF76D61641BCF79,FR,0.11.0,110,network E,F 18-24,25.69046516,6
07634AB308D8EF7DB2A6E28E9CB,FR,0.11.0,110,network A,unknown,82.96583634,7
07634AB308D8EF7DB2A6E28E9CB,FR,0.11.0,110,network A,unknown,82.96583634,6
00007BF208D9031BD4D253F0A6D,JP,0.12.0,120,network C,F 25-34,68.98064946,7
00007BF208D9031BD4D253F0A6D,JP,0.12.0,120,network C,F 25-34,68.98064946,6
0762BF2D08D901051F657B86F80,US,0.12.0,120,network C,F 25-34,24.22127164,7
0762BF2D08D901051F657B86F80,US,0.12.0,120,network C,F 25-34,24.22127164,6
0762BF2D08D901051F657B86F80,US,0.12.0,120,network C,F 25-34,24.22127164,5
0762BF2D08D901051F657B86F80,US,0.12.0,120,network C,F 25-34,24.22127164,4
0762BF2D08D901051F657B86F80,US,0.12.0,120,network C,F 25-34,24.22127164,3
077B2ED108D9004C90D9C56AAF9,US,0.12.0,120,network C,F 25-34,92.13213337,7
077B2ED108D9004C90D9C56AAF9,US,0.12.0,120,network C,F 25-34,92.13213337,6
077B2ED108D9004C90D9C56AAF9,US,0.12.0,120,network C,F 25-34,92.13213337,5
077B2ED108D9004C90D9C56AAF9,US,0.12.0,120,network C,F 25-34,92.13213337,4
077B2ED108D9004C90D9C56AAF9,US,0.12.0,120,network C,F 25-34,92.13213337,3
077B2ED108D9004C90D9C56AAF9,US,0.12.0,120,network C,F 25-34,86.86195945,2
077B536F08D903714BCE716E276,LV,0.12.0,120,network C,F 25-34,47.4341649,7
077B536F08D903714BCE716E276,LV,0.12.0,120,network C,F 25-34,47.4341649,6
077BA60708D90060A84663523E6,US,0.12.0,120,network C,F 25-34,27.86879976,7
077BA60708D90060A84663523E6,US,0.12.0,120,network C,F 25-34,27.86879976,6
077BA60708D90060A84663523E6,US,0.12.0,120,network C,F 25-34,27.86879976,5
077BA60708D90060A84663523E6,US,0.12.0,120,network C,F 25-34,27.86879976,4
077BA60708D90060A84663523E6,US,0.12.0,120,network C,F 25-34,27.86879976,3
077BA60708D90060A84663523E6,US,0.12.0,120,network C,F 25-34,27.86879976,2
077BBFD208D9025E51246C0E058,US,0.12.0,120,network C,F 25-34,94.0123928,7
077BBFD208D9025E51246C0E058,US,0.12.0,120,network C,F 25-34,94.0123928,6
077BBFD208D9025E51246C0E058,US,0.12.0,120,network C,F 25-34,80.07290428,5
077BE8AD08D9004E7A2AFA6CDEE,US,0.12.0,120,network C,F 25-34,91.71515687,7
077BE8AD08D9004E7A2AFA6CDEE,US,0.12.0,120,network C,F 25-34,91.71515687,6
077BE8AD08D9004E7A2AFA6CDEE,US,0.12.0,120,network C,F 25-34,91.71515687,5
077BE8AD08D9004E7A2AFA6CDEE,US,0.12.0,120,network C,F 25-34,81.92478258,4
077BE8AD08D9004E7A2AFA6CDEE,US,0.12.0,120,network C,F 25-34,80.98351684,3
077BE8AD08D9004E7A2AFA6CDEE,US,0.12.0,120,network C,F 25-34,55.79722215,2
00000C7408D902A59B0CE9D0CEB,GB,0.12.0,120,network C,F 25-34,74.15072488,7
00000C7408D902A59B0CE9D0CEB,GB,0.12.0,120,network C,F 25-34,74.15072488,6
00000C7408D902A59B0CE9D0CEB,GB,0.12.0,120,network C,F 25-34,74.15072488,5
000016DD08D9040E9705AA60218,JP,0.12.0,120,network C,F 25-34,67.92149881,7
0000723D08D900F7ADB15D00385,JP,0.12.0,120,network C,F 25-34,49.1934955,7
0000723D08D900F7ADB15D00385,JP,0.12.0,120,network C,F 25-34,49.1934955,6
0000723D08D900F7ADB15D00385,JP,0.12.0,120,network C,F 25-34,49.1934955,5
0000723D08D900F7ADB15D00385,JP,0.12.0,120,network C,F 25-34,49.1934955,4
0000723D08D900F7ADB15D00385,JP,0.12.0,120,network C,F 25-34,49.1934955,3
0000EE9308D902AF11545E30EE7,GB,0.12.0,120,network C,F 25-34,89.9814981,7
0000EE9308D902AF11545E30EE7,GB,0.12.0,120,network C,F 25-34,89.05992365,6
0000EE9308D902AF11545E30EE7,GB,0.12.0,120,network C,F 25-34,87.26396736,5
076255C708D900760C4345B8E64,DE,0.12.0,120,network C,F 25-34,54.52824956,7
076255C708D900760C4345B8E64,DE,0.12.0,120,network C,F 25-34,54.52824956,6
076255C708D900760C4345B8E64,DE,0.12.0,120,network C,F 25-34,54.52824956,5
076255C708D900760C4345B8E64,DE,0.12.0,120,network C,F 25-34,54.52824956,4
076255C708D900760C4345B8E64,DE,0.12.0,120,network C,F 25-34,54.52824956,3
076255C708D900760C4345B8E64,DE,0.12.0,120,network C,F 25-34,54.52824956,2
0763E4B008D8EFD0CEA9C908D15,GB,0.12.0,120,network A,F 18-24,70.42726745,7
0763E4B008D8EFD0CEA9C908D15,GB,0.12.0,120,network A,F 18-24,70.42726745,6
0763E4B008D8EFD0CEA9C908D15,GB,0.12.0,120,network A,F 18-24,70.42726745,5
0763E4B008D8EFD0CEA9C908D15,GB,0.12.0,120,network A,F 18-24,70.42726745,4
0763E4B008D8EFD0CEA9C908D15,GB,0.12.0,120,network A,F 18-24,46.43996124,3
077B09E408D900534BC5EF7EFF4,NL,0.12.0,120,network C,F 25-34,68.28857884,7
077B09E408D900534BC5EF7EFF4,NL,0.12.0,120,network C,F 25-34,68.28857884,6
077B09E408D900534BC5EF7EFF4,NL,0.12.0,120,network C,F 25-34,68.28857884,5
077B09E408D900534BC5EF7EFF4,NL,0.12.0,120,network C,F 25-34,68.28857884,4
077B09E408D900534BC5EF7EFF4,NL,0.12.0,120,network C,F 25-34,68.28857884,3
077B09E408D900534BC5EF7EFF4,NL,0.12.0,120,network C,F 25-34,62.71626583,2
077B0A6C08D901558F41B6AECD2,GB,0.12.0,120,network C,F 25-34,68.76285334,7
077B0A6C08D901558F41B6AECD2,GB,0.12.0,120,network C,F 25-34,68.76285334,6
077B0A6C08D901558F41B6AECD2,GB,0.12.0,120,network C,F 25-34,68.76285334,5
077B0A6C08D901558F41B6AECD2,GB,0.12.0,120,network C,F 25-34,68.76285334,4
077B2F8D08D901C7A0D8B120399,GB,0.12.0,120,network B,F 18-24,80.97326719,7
077B2F8D08D901C7A0D8B120399,GB,0.12.0,120,network B,F 18-24,80.97326719,6
077B2F8D08D901C7A0D8B120399,GB,0.12.0,120,network B,F 18-24,59.39974747,5
077B2F8D08D901C7A0D8B120399,GB,0.12.0,120,network B,F 18-24,59.09035454,4
077B3B8808D902C77B489A00F6D,DE,0.12.0,120,network C,F 25-34,43.10835186,7
077B3B8808D902C77B489A00F6D,DE,0.12.0,120,network C,F 25-34,43.10835186,6
077B3B8808D902C77B489A00F6D,DE,0.12.0,120,network C,F 25-34,43.10835186,5
077B407E08D90175319028A4CBD,GB,0.12.0,120,network C,F 25-34,38.94444761,7
077B407E08D90175319028A4CBD,GB,0.12.0,120,network C,F 25-34,38.94444761,6
077B407E08D90175319028A4CBD,GB,0.12.0,120,network C,F 25-34,38.94444761,5
077B407E08D90175319028A4CBD,GB,0.12.0,120,network C,F 25-34,38.94444761,4
077B556308D901A4AA2D7378BB4,SE,0.12.0,120,network C,F 25-34,25.56032081,7
077B556308D901A4AA2D7378BB4,SE,0.12.0,120,network C,F 25-34,25.56032081,6
077B556308D901A4AA2D7378BB4,SE,0.12.0,120,network C,F 25-34,25.56032081,5
077B556308D901A4AA2D7378BB4,SE,0.12.0,120,network C,F 25-34,25.56032081,4
077B58AA08D901D3D086CE32B3B,DE,0.12.0,120,network C,F 25-34,80.79808166,7
077B58AA08D901D3D086CE32B3B,DE,0.12.0,120,network C,F 25-34,80.79808166,6
077B58AA08D901D3D086CE32B3B,DE,0.12.0,120,network C,F 25-34,80.79808166,5
077B58AA08D901D3D086CE32B3B,DE,0.12.0,120,network C,F 25-34,80.79808166,4
077B62A408D9038D5A847142363,GB,0.12.0,120,network C,F 25-34,89.21883209,7
077B62A408D9038D5A847142363,GB,0.12.0,120,network C,F 25-34,59.30151769,6
077B687308D900437BB4B086826,UA,0.12.0,120,network C,F 25-34,51.25104877,7
077B687308D900437BB4B086826,UA,0.12.0,120,network C,F 25-34,51.25104877,6
077B687308D900437BB4B086826,UA,0.12.0,120,network C,F 25-34,51.25104877,5
077B687308D900437BB4B086826,UA,0.12.0,120,network C,F 25-34,51.25104877,4
077B687308D900437BB4B086826,UA,0.12.0,120,network C,F 25-34,51.25104877,3
077B687308D900437BB4B086826,UA,0.12.0,120,network C,F 25-34,51.25104877,2
077B6AED08D9022FE568A166B56,IN,0.12.0,120,network C,F 25-34,75.05551279,7
077B6AED08D9022FE568A166B56,IN,0.12.0,120,network C,F 25-34,75.05551279,6
077B6AED08D9022FE568A166B56,IN,0.12.0,120,network C,F 25-34,75.05551279,5
077B6E7C08D90243B728A526587,GB,0.12.0,120,network C,F 25-34,39.5811824,7
077B6E7C08D90243B728A526587,GB,0.12.0,120,network C,F 25-34,39.5811824,6
077B6E7C08D90243B728A526587,GB,0.12.0,120,network C,F 25-34,39.5811824,5
077B70D408D9022E69E3EE84E22,IN,0.12.0,120,network C,F 25-34,101.9722021,7
077B70D408D9022E69E3EE84E22,IN,0.12.0,120,network C,F 25-34,101.9722021,6
077B70D408D9022E69E3EE84E22,IN,0.12.0,120,network C,F 25-34,99.44008246,5
077B70FA08D902C03DE21BE87F4,US,0.12.0,120,network C,F 25-34,59.10439916,7
077B70FA08D902C03DE21BE87F4,US,0.12.0,120,network C,F 25-34,59.10439916,6
077B738C08D900572C0BF90E6D6,GB,0.12.0,120,network C,F 25-34,72.41084173,7
077B738C08D900572C0BF90E6D6,GB,0.12.0,120,network C,F 25-34,72.41084173,6
077B738C08D900572C0BF90E6D6,GB,0.12.0,120,network C,F 25-34,72.41084173,5
077B738C08D900572C0BF90E6D6,GB,0.12.0,120,network C,F 25-34,72.41084173,4
077B738C08D900572C0BF90E6D6,GB,0.12.0,120,network C,F 25-34,72.41084173,3
077B738C08D900572C0BF90E6D6,GB,0.12.0,120,network C,F 25-34,56.67159782,2
077B7BFE08D90117DB3895847BC,SE,0.12.0,120,network C,F 25-34,26.14058148,7
077B7BFE08D90117DB3895847BC,SE,0.12.0,120,network C,F 25-34,26.14058148,6
077B7BFE08D90117DB3895847BC,SE,0.12.0,120,network C,F 25-34,26.14058148,5
077B7BFE08D90117DB3895847BC,SE,0.12.0,120,network C,F 25-34,26.14058148,4
077B7BFE08D90117DB3895847BC,SE,0.12.0,120,network C,F 25-34,26.14058148,3
077B8EE908D9012B147CC230A77,GB,0.12.0,120,network C,F 25-34,58.76504063,7
077B8EE908D9012B147CC230A77,GB,0.12.0,120,network C,F 25-34,58.76504063,6
077B8EE908D9012B147CC230A77,GB,0.12.0,120,network C,F 25-34,58.76504063,5
077B8EE908D9012B147CC230A77,GB,0.12.0,120,network C,F 25-34,48.06245936,4
077B8EE908D9012B147CC230A77,GB,0.12.0,120,network C,F 25-34,43.24349662,3
077B97E508D901AA29EC0BC4E8D,VN,0.12.0,120,network C,F 25-34,23.38097517,7
077B97E508D901AA29EC0BC4E8D,VN,0.12.0,120,network C,F 25-34,23.38097517,6
077B97E508D901AA29EC0BC4E8D,VN,0.12.0,120,network C,F 25-34,23.38097517,5
